date,property_id,property_type,submarket,building_sf,year_built,occupancy,noi,market_rent,in_place_rent,going_in_cap,opex_ratio,walt,tenant_concentration,capex_need,property_quality,units,primary_risk,employment_density,treasury_rate,market_vacancy,transaction_cap_rate,transaction_price,noi_growth_realized,next_year_noi,next_year_cap_rate,next_year_value
2020-06-30,OC-INDU-325,Industrial,Santa Ana,147408,1980,0.95,1.3784,1.5,1.507,0.0533,0.442,5.3,0.218,0.3276,0.54,,Market / Lease-up Risk,2296.3,0.043,0.051217094999798256,0.0533,25.8612,0.0222,1.409,0.05456,25.8255
2020-06-30,OC-INDU-329,Industrial,Costa Mesa,117211,1955,0.988,1.2555,1.524,1.53,0.0552,0.376,3.5,0.325,0.7737,0.102,,Market / Lease-up Risk,3250.0,0.043,0.04900371504368378,0.0552,22.7446,0.03057,1.2939,0.05584,23.1699
2020-06-30,OC-INDU-33,Industrial,Irvine,95237,1979,0.97,1.0165,1.368,1.367,0.0553,0.316,7.3,0.569,0.1042,0.705,,Market / Lease-up Risk,1393.94,0.043,0.07396630054369427,0.0553,18.3816,0.02583,1.0428,0.05426,19.2194
2020-06-30,OC-INDU-333,Industrial,Fullerton,148334,1977,0.939,1.4383,1.297,1.253,0.0524,0.323,5.8,0.338,0.685,0.64,,Market / Lease-up Risk,1500.0,0.043,0.03845976221273073,0.0524,27.4485,0.04193,1.4986,0.05524,27.1312
2020-06-30,OC-INDU-337,Industrial,Anaheim,154790,1986,0.931,1.6223,1.457,1.473,0.0488,0.343,6.1,0.047,0.4628,0.827,,Market / Lease-up Risk,950.98,0.043,0.06736484610813133,0.0488,33.2439,0.02374,1.6608,0.05412,30.6858
2020-06-30,OC-INDU-341,Industrial,Irvine,162101,1979,0.945,1.2898,1.338,1.376,0.0531,0.448,6.6,0.515,0.1589,0.484,,Market / Lease-up Risk,1393.94,0.043,0.06932660027916884,0.0531,24.29,0.02028,1.316,0.05525,23.8192
2020-06-30,OC-INDU-345,Industrial,Newport Beach,184977,1976,0.949,1.99,1.465,1.457,0.0545,0.342,5.5,0.314,0.8991,0.545,,Market / Lease-up Risk,5400.0,0.043,0.06230417554427759,0.0545,36.5138,0.03575,2.0611,0.05525,37.3066
2020-06-30,OC-INDU-349,Industrial,Orange,69989,1981,0.959,0.8016,1.489,1.51,0.0582,0.318,2.4,0.133,0.3731,0.688,,Market / Lease-up Risk,1148.15,0.043,0.05344329793668118,0.0582,13.7732,0.05268,0.8438,0.05489,15.3726
2020-06-30,OC-INDU-353,Industrial,Santa Ana,110623,1975,0.944,1.0586,1.571,1.545,0.0567,0.434,6.7,0.322,0.343,0.434,,Market / Lease-up Risk,2296.3,0.043,0.05156113808773657,0.0567,18.6702,0.04206,1.1031,0.05633,19.5831
2020-06-30,OC-INDU-357,Industrial,Costa Mesa,117004,1963,0.994,1.1775,1.358,1.341,0.0571,0.346,5.5,0.077,0.61,0.444,,Market / Lease-up Risk,3250.0,0.043,0.03997239026003252,0.0571,20.6217,0.01347,1.1934,0.05538,21.548
2020-06-30,OC-INDU-361,Industrial,Fullerton,124105,1979,0.972,1.9328,2.194,2.28,0.0585,0.379,5.6,0.271,0.4768,0.733,,Market / Lease-up Risk,1500.0,0.043,0.04662213088207522,0.0585,33.0393,0.02408,1.9794,0.05397,36.6762
2020-06-30,OC-INDU-365,Industrial,Anaheim,165425,1972,0.975,2.0152,1.6,1.644,0.0536,0.315,2.8,0.012,0.2977,0.461,,Market / Lease-up Risk,950.98,0.043,0.042413700684692655,0.0536,37.597,0.02438,2.0643,0.05489,37.6089
2020-06-30,OC-INDU-369,Industrial,Irvine,104048,1990,0.948,1.2938,1.762,1.733,0.0566,0.367,4.2,0.339,0.6663,0.911,,Market / Lease-up Risk,1393.94,0.043,0.04094089673092093,0.0566,22.8587,0.00651,1.3022,0.05418,24.0358
2020-06-30,OC-INDU-37,Industrial,Newport Beach,171395,1977,0.939,1.2049,1.015,1.03,0.0584,0.353,2.1,0.415,0.4377,0.46,,Market / Lease-up Risk,5400.0,0.043,0.033409444408899966,0.0584,20.6318,0.04747,1.2621,0.05505,22.9255
2020-06-30,OC-INDU-373,Industrial,Newport Beach,162408,1984,0.959,1.9453,1.794,1.809,0.0564,0.408,7.5,0.052,0.575,0.73,,Market / Lease-up Risk,5400.0,0.043,0.04759564935318845,0.0564,34.4911,0.01532,1.9751,0.05532,35.7006
2020-06-30,OC-INDU-377,Industrial,Orange,181538,1961,0.998,1.7889,1.397,1.364,0.0522,0.38,6.7,0.487,1.054,0.295,,Market / Lease-up Risk,1148.15,0.043,0.056142741780337145,0.0522,34.2701,0.01444,1.8147,0.05484,33.0888
2020-06-30,OC-INDU-381,Industrial,Santa Ana,173657,1969,0.971,1.4481,1.219,1.208,0.0493,0.382,7.4,0.172,0.3268,0.498,,Market / Lease-up Risk,2296.3,0.043,0.04992474682395538,0.0493,29.3732,0.05009,1.5206,0.0549,27.6971
2020-06-30,OC-INDU-385,Industrial,Costa Mesa,97076,1972,0.947,0.8738,1.418,1.451,0.054,0.43,3.3,0.322,0.1317,0.557,,Market / Lease-up Risk,3250.0,0.043,0.051141392076549275,0.054,16.1815,0.05188,0.9191,0.05527,16.6303
2020-06-30,OC-INDU-389,Industrial,Fullerton,175870,1992,0.941,1.7009,1.569,1.586,0.0548,0.443,3.4,0.128,0.4207,0.804,,Market / Lease-up Risk,1500.0,0.043,0.024917433095295923,0.0548,31.0383,0.0415,1.7715,0.05452,32.4903
2020-06-30,OC-INDU-393,Industrial,Anaheim,134833,1976,0.97,1.5219,1.434,1.464,0.0559,0.31,4.1,0.478,0.688,0.694,,Market / Lease-up Risk,950.98,0.043,0.07688638261475579,0.0559,27.2254,0.05037,1.5986,0.05483,29.1553
2020-06-30,OC-INDU-397,Industrial,Irvine,93653,1965,0.944,0.9197,1.391,1.384,0.0492,0.344,7.5,0.29,0.3708,0.422,,Market / Lease-up Risk,1393.94,0.043,0.04958204059440033,0.0492,18.6931,0.02725,0.9448,0.05511,17.1435
2020-06-30,OC-INDU-41,Industrial,Orange,83003,1974,0.954,0.6405,1.258,1.246,0.052,0.436,6.4,0.008,0.108,0.41,,Market / Lease-up Risk,1148.15,0.043,0.05010863122029958,0.052,12.3173,0.04224,0.6676,0.05512,12.1108
2020-06-30,OC-INDU-45,Industrial,Santa Ana,214998,1978,0.954,2.41,1.507,1.552,0.0518,0.337,3.3,0.266,1.0685,0.716,,Market / Lease-up Risk,2296.3,0.043,0.0776260987911329,0.0518,46.5251,0.01118,2.437,0.05496,44.3425
2020-06-30,OC-INDU-49,Industrial,Costa Mesa,65172,1955,0.984,0.6735,1.591,1.631,0.0564,0.421,5.5,0.087,0.0754,0.177,,Market / Lease-up Risk,3250.0,0.043,0.057665422881610744,0.0564,11.9415,0.0121,0.6816,0.05489,12.4184
2020-06-30,OC-INDU-53,Industrial,Fullerton,209154,1985,0.986,2.6264,1.679,1.671,0.0495,0.355,3.2,0.513,0.3102,0.633,,Market / Lease-up Risk,1500.0,0.043,0.03975580017037266,0.0495,53.0586,0.02988,2.7049,0.05488,49.2859
2020-06-30,OC-INDU-57,Industrial,Anaheim,88750,1982,0.991,1.0616,1.584,1.631,0.0492,0.352,5.8,0.086,0.602,0.781,,Market / Lease-up Risk,950.98,0.043,0.045873568068630285,0.0492,21.5772,0.02216,1.0851,0.05527,19.6343
2020-06-30,OC-INDU-61,Industrial,Irvine,210904,1960,0.943,1.7273,1.122,1.126,0.0543,0.321,3.8,0.019,1.025,0.266,,Market / Lease-up Risk,1393.94,0.043,0.048803986024854557,0.0543,31.8103,0.04377,1.8029,0.05448,33.0945
2020-06-30,OC-INDU-65,Industrial,Newport Beach,214110,1982,0.999,2.0982,1.409,1.428,0.0514,0.408,5.9,0.225,0.2833,0.569,,Market / Lease-up Risk,5400.0,0.043,0.05402460531886285,0.0514,40.821,0.00987,2.1189,0.05472,38.7201
2020-06-30,OC-INDU-69,Industrial,Orange,119629,1984,0.946,1.1501,1.269,1.24,0.0573,0.319,3.5,0.556,0.3303,0.72,,Market / Lease-up Risk,1148.15,0.043,0.061318309566719124,0.0573,20.0716,0.01119,1.163,0.05502,21.1367
2020-06-30,OC-INDU-73,Industrial,Santa Ana,193818,1966,0.961,1.9066,1.46,1.488,0.0573,0.385,4.4,0.056,0.8123,0.448,,Market / Lease-up Risk,2296.3,0.043,0.03926305412790286,0.0573,33.274,0.03768,1.9784,0.05489,36.0437
2020-06-30,OC-INDU-77,Industrial,Costa Mesa,74196,2002,0.96,0.6812,1.476,1.508,0.0517,0.449,5.6,0.111,0.0777,0.983,,Market / Lease-up Risk,3250.0,0.043,0.05716889810850132,0.0517,13.176,0.02803,0.7003,0.0548,12.7783
2020-06-30,OC-INDU-81,Industrial,Fullerton,164062,1979,0.949,1.6559,1.562,1.58,0.0546,0.421,5.5,0.695,0.9699,0.522,,Market / Lease-up Risk,1500.0,0.043,0.05385488232164347,0.0546,30.3278,0.03478,1.7135,0.05437,31.5142
2020-06-30,OC-INDU-85,Industrial,Anaheim,71338,1966,0.966,0.7706,1.624,1.644,0.0554,0.396,5.6,0.055,0.4687,0.471,,Market / Lease-up Risk,950.98,0.043,0.041118228742878245,0.0554,13.9097,0.02907,0.793,0.05582,14.2068
2020-06-30,OC-INDU-89,Industrial,Irvine,167437,1965,0.952,1.5409,1.462,1.437,0.0531,0.42,2.4,0.051,0.5793,0.365,,Market / Lease-up Risk,1393.94,0.043,0.051819202889390306,0.0531,29.0188,0.02109,1.5734,0.05471,28.7587
2020-06-30,OC-INDU-93,Industrial,Newport Beach,129665,1977,0.957,1.2993,1.347,1.328,0.057,0.339,3.1,0.269,0.1543,0.641,,Market / Lease-up Risk,5400.0,0.043,0.033918086304755075,0.057,22.7947,0.0397,1.3509,0.05495,24.585
2020-06-30,OC-INDU-97,Industrial,Orange,185276,1974,0.974,2.2147,1.834,1.9,0.0513,0.413,7.8,0.335,1.0072,0.5,,Market / Lease-up Risk,1148.15,0.043,0.06803033942257296,0.0513,43.1715,0.03382,2.2896,0.05462,41.92
2020-06-30,OC-MULT-03,Multifamily,Anaheim,47294,1969,0.977,0.642,2730.18,2659.306,0.0532,0.379,1.0,0.152,0.0695,0.428,34.0,Market / Lease-up Risk,950.98,0.043,0.049715174648984006,0.0532,12.0677,0.02917,0.6607,0.05202,12.7009
2020-06-30,OC-MULT-07,Multifamily,Irvine,60956,1965,0.939,0.8103,2516.13,2550.626,0.0516,0.386,1.2,0.197,0.224,0.459,49.0,Market / Lease-up Risk,1393.94,0.043,0.03042219868786133,0.0516,15.7035,0.0469,0.8483,0.05213,16.2726
2020-06-30,OC-MULT-103,Multifamily,Santa Ana,29484,1960,0.945,0.6668,3322.32,3278.065,0.05,0.31,1.1,0.72,0.3392,0.232,27.0,Market / Lease-up Risk,2296.3,0.043,0.027888588828860868,0.05,13.336,0.06165,0.7079,0.05115,13.8394
2020-06-30,OC-MULT-107,Multifamily,Costa Mesa,25024,1969,0.979,0.3326,2140.06,2151.266,0.0564,0.413,1.2,0.27,0.0384,0.556,23.0,Market / Lease-up Risk,3250.0,0.043,0.04764926488249893,0.0564,5.8972,0.04819,0.3486,0.05285,6.5962
2020-06-30,OC-MULT-11,Multifamily,Newport Beach,31348,1955,0.97,0.6375,2713.01,2761.756,0.0527,0.375,0.9,0.24,0.3404,0.053,34.0,Market / Lease-up Risk,5400.0,0.043,0.03744213942122581,0.0527,12.0968,0.02664,0.6545,0.05171,12.6559
2020-06-30,OC-MULT-111,Multifamily,Fullerton,46250,1967,0.923,0.8657,2959.57,2869.314,0.0567,0.444,1.1,0.092,0.4252,0.41,50.0,Market / Lease-up Risk,1500.0,0.043,0.04126858801378594,0.0567,15.2681,0.03277,0.8941,0.05154,17.3462
2020-06-30,OC-MULT-115,Multifamily,Anaheim,31488,1976,0.955,0.7539,3543.34,3617.546,0.047,0.408,0.8,0.339,0.5523,0.58,32.0,Market / Lease-up Risk,950.98,0.043,0.03962831628143052,0.047,16.0404,0.03061,0.777,0.05189,14.9747
2020-06-30,OC-MULT-119,Multifamily,Irvine,49356,1955,0.94,1.0977,2959.24,2878.722,0.0549,0.359,1.1,0.046,0.4434,0.065,54.0,Market / Lease-up Risk,1393.94,0.043,0.019956399501833408,0.0549,19.9945,0.02739,1.1278,0.05175,21.7926
2020-06-30,OC-MULT-123,Multifamily,Newport Beach,20160,1981,0.952,0.5523,3895.71,3833.132,0.0481,0.397,0.9,0.065,0.0646,0.698,21.0,Market / Lease-up Risk,5400.0,0.043,0.027677976022867406,0.0481,11.4823,0.01695,0.5617,0.05209,10.7828
2020-06-30,OC-MULT-127,Multifamily,Orange,22680,1984,0.967,0.5723,3503.64,3392.58,0.0547,0.316,1.0,0.15,0.3302,0.591,21.0,Market / Lease-up Risk,1148.15,0.043,0.04219110504762213,0.0547,10.4625,0.00329,0.5742,0.05131,11.1901
2020-06-30,OC-MULT-131,Multifamily,Santa Ana,23426,1988,0.944,0.4128,3319.35,3335.939,0.0552,0.341,1.1,0.246,0.2386,0.716,17.0,Market / Lease-up Risk,2296.3,0.043,0.06294265691671405,0.0552,7.4783,0.04307,0.4306,0.05168,8.3317
2020-06-30,OC-MULT-135,Multifamily,Costa Mesa,56610,1987,0.958,0.6947,2460.15,2382.151,0.0548,0.443,1.0,0.467,0.3129,0.675,45.0,Market / Lease-up Risk,3250.0,0.043,0.030054414278613856,0.0548,12.677,0.01742,0.7068,0.05184,13.6337
2020-06-30,OC-MULT-139,Multifamily,Fullerton,51901,1981,0.98,1.061,3382.21,3468.433,0.0487,0.367,1.0,0.172,0.1838,0.573,43.0,Market / Lease-up Risk,1500.0,0.043,0.02966828700907114,0.0487,21.7864,0.03354,1.0966,0.05191,21.1261
2020-06-30,OC-MULT-143,Multifamily,Anaheim,27216,1958,0.951,0.6511,3470.64,3413.578,0.0496,0.382,1.0,0.407,0.1075,0.165,28.0,Market / Lease-up Risk,950.98,0.043,0.037383234717835515,0.0496,13.127,0.04457,0.6801,0.05223,13.0213
2020-06-30,OC-MULT-147,Multifamily,Irvine,78416,1959,0.969,1.1585,2940.23,3034.137,0.0525,0.385,1.5,0.094,0.4393,0.122,58.0,Market / Lease-up Risk,1393.94,0.043,0.03669353477322238,0.0525,22.0667,0.01972,1.1813,0.05249,22.505
2020-06-30,OC-MULT-15,Multifamily,Orange,55488,1982,0.934,1.2217,4123.21,3970.659,0.0479,0.438,1.0,0.306,0.184,0.652,48.0,Market / Lease-up Risk,1148.15,0.043,0.013556518254050187,0.0479,25.5052,0.04338,1.2747,0.0515,24.7521
2020-06-30,OC-MULT-151,Multifamily,Newport Beach,52896,1972,0.969,1.3842,3800.94,3668.919,0.0511,0.449,0.8,0.377,0.1762,0.524,58.0,Market / Lease-up Risk,5400.0,0.043,0.04870748946502827,0.0511,27.0881,0.02684,1.4214,0.0521,27.2812
2020-06-30,OC-MULT-155,Multifamily,Orange,23621,1968,0.957,0.3643,2361.55,2299.016,0.0568,0.404,1.0,0.237,0.1744,0.527,23.0,Market / Lease-up Risk,1148.15,0.043,0.06143887927056844,0.0568,6.4137,0.00175,0.3649,0.05164,7.0671
2020-06-30,OC-MULT-159,Multifamily,Santa Ana,34472,1993,0.971,0.6629,3174.11,3205.406,0.0554,0.41,1.0,0.613,0.2181,0.759,31.0,Market / Lease-up Risk,2296.3,0.043,0.05132543467773958,0.0554,11.9657,0.0073,0.6677,0.05227,12.7754
2020-06-30,OC-MULT-163,Multifamily,Costa Mesa,36785,1988,0.924,0.8557,3318.46,3194.334,0.0493,0.322,0.9,0.523,0.5414,0.79,35.0,Market / Lease-up Risk,3250.0,0.043,0.01924816514570105,0.0493,17.357,0.02464,0.8768,0.05185,16.9099
2020-06-30,OC-MULT-167,Multifamily,Fullerton,60818,1984,0.943,0.9154,3097.53,3112.497,0.0506,0.433,0.9,0.17,0.2354,0.637,47.0,Market / Lease-up Risk,1500.0,0.043,0.02499190146956563,0.0506,18.0909,0.01922,0.933,0.05235,17.8239
2020-06-30,OC-MULT-171,Multifamily,Anaheim,18270,1989,0.944,0.3223,2932.48,3031.19,0.0489,0.45,1.0,0.25,0.0583,0.664,18.0,Market / Lease-up Risk,950.98,0.043,0.04148594989245262,0.0489,6.591,0.06053,0.3418,0.05148,6.6399
2020-06-30,OC-MULT-175,Multifamily,Irvine,43604,1955,0.937,0.781,2645.88,2640.966,0.0571,0.372,1.4,0.043,0.2594,0.25,44.0,Market / Lease-up Risk,1393.94,0.043,0.049373781314865195,0.0571,13.6778,0.03484,0.8082,0.05199,15.5469
2020-06-30,OC-MULT-179,Multifamily,Newport Beach,41306,1983,0.979,0.6012,2202.11,2148.208,0.0466,0.376,1.2,0.413,0.3402,0.708,38.0,Market / Lease-up Risk,5400.0,0.043,0.049130201983821904,0.0466,12.9013,0.03453,0.622,0.05198,11.9659
2020-06-30,OC-MULT-183,Multifamily,Orange,52283,1991,0.957,0.9041,2783.61,2893.215,0.0532,0.411,1.2,0.137,0.4858,0.755,49.0,Market / Lease-up Risk,1148.15,0.043,0.058962230679909244,0.0532,16.9944,0.03458,0.9354,0.05118,18.275
2020-06-30,OC-MULT-187,Multifamily,Santa Ana,47208,1982,0.96,0.7522,2688.88,2668.413,0.0504,0.41,1.3,0.377,0.1259,0.769,42.0,Market / Lease-up Risk,2296.3,0.043,0.05048778220827335,0.0504,14.9246,0.05004,0.7898,0.05231,15.0995
2020-06-30,OC-MULT-19,Multifamily,Santa Ana,38692,1984,0.952,0.8907,3357.37,3372.903,0.0528,0.303,1.3,0.067,0.5638,0.66,34.0,Market / Lease-up Risk,2296.3,0.043,0.018700534313036338,0.0528,16.8693,0.04485,0.9306,0.05266,17.6738
2020-06-30,OC-MULT-191,Multifamily,Costa Mesa,54384,1955,0.928,1.2173,3556.8,3519.785,0.0495,0.326,1.0,0.167,0.8122,0.202,48.0,Market / Lease-up Risk,3250.0,0.043,0.040005183475485644,0.0495,24.5919,0.04231,1.2688,0.05188,24.4559
2020-06-30,OC-MULT-195,Multifamily,Fullerton,59488,1965,0.974,0.936,2497.73,2438.767,0.0547,0.351,0.8,0.233,0.3399,0.232,52.0,Market / Lease-up Risk,1500.0,0.043,0.03138830093691162,0.0547,17.1115,0.04338,0.9766,0.05229,18.6783
2020-06-30,OC-MULT-199,Multifamily,Anaheim,73926,1959,0.979,1.422,3532.26,3406.858,0.0565,0.332,1.2,0.207,0.7724,0.338,54.0,Market / Lease-up Risk,950.98,0.043,0.01903435917563339,0.0565,25.1681,0.03005,1.4647,0.05144,28.4742
2020-06-30,OC-MULT-203,Multifamily,Irvine,73380,1976,0.95,1.2161,2785.01,2811.373,0.0505,0.328,0.8,0.181,0.146,0.42,60.0,Market / Lease-up Risk,1393.94,0.043,0.05770128356003082,0.0505,24.0812,0.03387,1.2573,0.05261,23.8997
2020-06-30,OC-MULT-207,Multifamily,Newport Beach,31192,1969,0.935,0.5122,2603.3,2662.171,0.0525,0.361,1.2,0.217,0.2503,0.561,28.0,Market / Lease-up Risk,5400.0,0.043,0.027249217543280375,0.0525,9.7562,0.06258,0.5443,0.0524,10.3867
2020-06-30,OC-MULT-211,Multifamily,Orange,23790,1981,0.946,0.4403,2665.91,2594.319,0.0527,0.429,1.3,0.235,0.2613,0.587,26.0,Market / Lease-up Risk,1148.15,0.043,0.05070644404874113,0.0527,8.3548,0.053,0.4636,0.0513,9.037
2020-06-30,OC-MULT-215,Multifamily,Santa Ana,26109,1979,0.931,0.5984,3233.71,3324.604,0.0514,0.374,1.0,0.045,0.2121,0.619,27.0,Market / Lease-up Risk,2296.3,0.043,0.05786889151939226,0.0514,11.642,0.01622,0.6081,0.05209,11.6738
2020-06-30,OC-MULT-219,Multifamily,Costa Mesa,45638,1967,0.953,0.9073,3251.0,3288.983,0.049,0.324,0.8,0.371,0.6336,0.327,38.0,Market / Lease-up Risk,3250.0,0.043,0.0513273455435026,0.049,18.5163,0.02535,0.9303,0.05104,18.2284
2020-06-30,OC-MULT-223,Multifamily,Fullerton,28200,1963,0.924,0.5608,2848.61,2772.336,0.056,0.377,1.1,0.761,0.1711,0.177,30.0,Market / Lease-up Risk,1500.0,0.043,0.041357080856915994,0.056,10.0143,0.02795,0.5765,0.05207,11.0711
2020-06-30,OC-MULT-227,Multifamily,Anaheim,29808,1986,0.928,0.436,2495.19,2417.792,0.0541,0.407,1.4,0.219,0.2597,0.818,27.0,Market / Lease-up Risk,950.98,0.043,0.04904638229473255,0.0541,8.0591,0.0176,0.4437,0.05268,8.4226
2020-06-30,OC-MULT-23,Multifamily,Costa Mesa,60480,1973,0.954,1.3466,3159.81,3137.568,0.0504,0.378,1.1,0.595,0.5833,0.476,63.0,Market / Lease-up Risk,3250.0,0.043,0.04843103335551778,0.0504,26.7183,0.00662,1.3555,0.05202,26.0562
2020-06-30,OC-MULT-231,Multifamily,Irvine,44226,1955,0.975,0.4866,1969.46,1957.803,0.0576,0.43,1.1,0.07,0.2855,0.115,39.0,Market / Lease-up Risk,1393.94,0.043,0.041730790902934814,0.0576,8.4479,0.00781,0.4904,0.05252,9.3367
2020-06-30,OC-MULT-235,Multifamily,Newport Beach,44200,1987,0.964,0.8709,3000.9,2916.889,0.0516,0.36,0.8,0.371,0.3975,0.662,40.0,Market / Lease-up Risk,5400.0,0.043,0.030503980144946326,0.0516,16.8779,0.04142,0.907,0.05191,17.4705
2020-06-30,OC-MULT-239,Multifamily,Orange,45162,1975,0.951,0.6373,2442.9,2528.697,0.0556,0.383,1.5,0.707,0.3166,0.397,39.0,Market / Lease-up Risk,1148.15,0.043,0.06563325424094184,0.0556,11.4622,0.00272,0.639,0.05132,12.4526
2020-06-30,OC-MULT-243,Multifamily,Santa Ana,37968,1972,0.939,1.0239,3714.98,3619.019,0.0532,0.387,1.0,0.262,0.2797,0.465,42.0,Market / Lease-up Risk,2296.3,0.043,0.03932275152096716,0.0532,19.2462,0.05331,1.0785,0.05276,20.443
2020-06-30,OC-MULT-247,Multifamily,Costa Mesa,46206,1981,0.955,0.7566,2216.31,2231.063,0.0499,0.404,1.3,0.009,0.494,0.703,51.0,Market / Lease-up Risk,3250.0,0.043,0.040134891509961745,0.0499,15.1623,0.02187,0.7731,0.05124,15.0893
2020-06-30,OC-MULT-251,Multifamily,Fullerton,47226,1986,0.934,0.9383,3716.59,3781.626,0.0547,0.324,1.4,0.095,0.5024,0.757,34.0,Market / Lease-up Risk,1500.0,0.043,0.023945738869568557,0.0547,17.1536,0.01029,0.948,0.05242,18.0843
2020-06-30,OC-MULT-255,Multifamily,Anaheim,62622,1970,0.939,0.5708,1821.95,1852.629,0.0565,0.421,0.9,0.23,0.0795,0.572,49.0,Market / Lease-up Risk,950.98,0.043,0.03471788908647067,0.0565,10.1027,0.03745,0.5922,0.05247,11.2865
2020-06-30,OC-MULT-259,Multifamily,Irvine,42112,1967,0.969,0.6245,2989.3,2931.721,0.0534,0.409,1.2,0.043,0.2897,0.304,32.0,Market / Lease-up Risk,1393.94,0.043,0.012966469188332407,0.0534,11.6948,0.03219,0.6446,0.05235,12.3144
2020-06-30,OC-MULT-263,Multifamily,Newport Beach,56925,1958,0.951,0.9134,2697.82,2768.877,0.0517,0.306,0.8,0.197,0.5877,0.109,45.0,Market / Lease-up Risk,5400.0,0.043,0.018502387296560296,0.0517,17.6673,0.07041,0.9777,0.05218,18.7359
2020-06-30,OC-MULT-267,Multifamily,Orange,65472,1965,0.927,1.0835,3236.37,3341.838,0.0543,0.34,0.8,0.069,0.6416,0.353,48.0,Market / Lease-up Risk,1148.15,0.043,0.0375408605369507,0.0543,19.954,0.04207,1.1291,0.05207,21.6851
2020-06-30,OC-MULT-27,Multifamily,Fullerton,68110,1988,0.959,0.9945,2847.41,2957.959,0.0492,0.368,1.1,0.03,0.4584,0.741,49.0,Market / Lease-up Risk,1500.0,0.043,0.01648606828689558,0.0492,20.2134,0.02617,1.0205,0.05261,19.3981
2020-06-30,OC-MULT-271,Multifamily,Santa Ana,28934,1989,0.93,0.5286,3389.39,3286.157,0.0468,0.38,1.3,0.214,0.2918,0.876,23.0,Market / Lease-up Risk,2296.3,0.043,0.03410872804776914,0.0468,11.2949,0.04599,0.5529,0.05154,10.7268
2020-06-30,OC-MULT-275,Multifamily,Costa Mesa,27040,1984,0.978,0.7053,3541.3,3531.69,0.0472,0.334,1.0,0.361,0.2264,0.779,26.0,Market / Lease-up Risk,3250.0,0.043,0.026958928886161183,0.0472,14.9428,0.01911,0.7188,0.05091,14.118
2020-06-30,OC-MULT-279,Multifamily,Fullerton,15280,1978,0.953,0.3874,3229.74,3137.195,0.0524,0.31,1.4,0.307,0.1597,0.48,16.0,Market / Lease-up Risk,1500.0,0.043,0.05015153299039196,0.0524,7.3931,-0.00117,0.3869,0.05227,7.4031
2020-06-30,OC-MULT-283,Multifamily,Anaheim,73337,1964,0.947,1.4478,3608.02,3552.575,0.0504,0.37,0.8,0.007,0.7155,0.448,59.0,Market / Lease-up Risk,950.98,0.043,0.042675196945366416,0.0504,28.7262,0.02628,1.4859,0.05174,28.7175
2020-06-30,OC-MULT-287,Multifamily,Irvine,55986,1982,0.951,0.9793,3332.8,3329.057,0.0469,0.389,0.8,0.012,0.5943,0.74,43.0,Market / Lease-up Risk,1393.94,0.043,0.03287220210547522,0.0469,20.8806,0.04718,1.0255,0.05187,19.7708
2020-06-30,OC-MULT-291,Multifamily,Newport Beach,48807,1980,0.947,0.9287,2795.07,2704.755,0.0498,0.415,0.8,0.166,0.2406,0.563,51.0,Market / Lease-up Risk,5400.0,0.043,0.02960691715862514,0.0498,18.6486,0.01456,0.9422,0.0532,17.7116
2020-06-30,OC-MULT-295,Multifamily,Orange,65610,1964,0.963,0.5289,1593.27,1649.014,0.0565,0.44,1.3,0.104,0.2006,0.29,54.0,Market / Lease-up Risk,1148.15,0.043,0.025957317988395515,0.0565,9.3611,0.00555,0.5318,0.05165,10.2968
2020-06-30,OC-MULT-299,Multifamily,Santa Ana,42587,1971,0.976,0.5657,2256.49,2275.443,0.0542,0.391,1.1,0.061,0.2137,0.433,37.0,Market / Lease-up Risk,2296.3,0.043,0.04493823437680141,0.0542,10.4373,0.01492,0.5741,0.05119,11.2154
2020-06-30,OC-MULT-303,Multifamily,Costa Mesa,34848,1980,0.934,0.5035,2118.58,2068.994,0.0552,0.399,1.2,0.159,0.0592,0.643,36.0,Market / Lease-up Risk,3250.0,0.043,0.015217267667254987,0.0552,9.1214,0.03347,0.5204,0.05208,9.9906
2020-06-30,OC-MULT-307,Multifamily,Fullerton,22154,1975,0.96,0.3925,2937.21,2982.594,0.0568,0.377,1.3,0.37,0.1198,0.537,19.0,Market / Lease-up Risk,1500.0,0.043,0.025208872084330803,0.0568,6.9102,0.0182,0.3996,0.05041,7.928
2020-06-30,OC-MULT-31,Multifamily,Anaheim,36593,1977,0.924,0.6298,2237.85,2298.925,0.0495,0.3,1.4,0.103,0.222,0.56,37.0,Market / Lease-up Risk,950.98,0.043,0.05018211740886433,0.0495,12.7232,0.01773,0.641,0.05289,12.1182
2020-06-30,OC-MULT-311,Multifamily,Anaheim,21919,1976,0.968,0.363,2163.07,2209.018,0.0485,0.359,1.4,0.133,0.2525,0.666,23.0,Market / Lease-up Risk,950.98,0.043,0.03312199801376162,0.0485,7.4845,0.00978,0.3666,0.05128,7.1475
2020-06-30,OC-MULT-315,Multifamily,Irvine,36480,1985,0.966,0.6819,2543.35,2517.072,0.0543,0.41,1.4,0.073,0.3489,0.64,40.0,Market / Lease-up Risk,1393.94,0.043,0.01949516176906831,0.0543,12.558,0.01957,0.6952,0.05128,13.5587
